Frame#,Time,Abdomen_rot,Abdomen,calcn_l_rot,calcn_l,calcn_r_rot,calcn_r,femur_l_rot,femur_l,femur_r_rot,femur_r,hand_l_rot,hand_l,hand_r_rot,hand_r,head_rot,head,humerus_l_rot,humerus_l,humerus_r_rot,humerus_r,lumbar1_rot,lumbar1,lumbar2_rot,lumbar2,lumbar3_rot,lumbar3,lumbar4_rot,lumbar4,lumbar5_rot,lumbar5,patella_l_rot,patella_l,patella_r_rot,patella_r,pelvis_rot,pelvis,radius_l_rot,radius_l,radius_r_rot,radius_r,sacrum_rot,sacrum,talus_l_rot,talus_l,talus_r_rot,talus_r,tibia_l_rot,tibia_l,tibia_r_rot,tibia_r,toes_l_rot,toes_l,toes_r_rot,toes_r,torso_rot,torso,ulna_l_rot,ulna_l,ulna_r_rot,ulna_r
10,0.183,0.00018158827893713264,0.0015252707732183932,0.00015285345483455166,0.0015252707732183932,0.00023223326480528974,0.0016928060618141378,0.00035503562859183046,0.0015600610132791742,0.00030852418071322977,0.0016084893386159177,0.0010590501393602757,0.0016084893386159177,0.001130858250482425,0.0016084893386157642,0.0011526128573572866,0.0016084893386157548,8.036488647246473e-05,0.001890825158022191,0.0006908932061906607,0.001936996042086991,0.0006164023216708286,0.0018123959716540915,0.0013128002905184741,0.0018123959716540915,0.0013552431469499215,0.0018123959716540915,0.0014958984271924332,0.001812395971654074,0.0002885563679560282,0.0016173018396966642,0.0003272017371781077,0.002206379608455583,0.00036174802723278504,0.0029991932105388436,0.00037751905397857073,0.003746681014545903,0.00036638544902175174,0.004486892074967484,0.00035691257502437444,0.005187379155381059,0.0021074932798945175,0.003603636192017784,0.0007384078799067747,0.005135307290212,0.0011285074287179675,0.005199381891873612,0.0007849368190694281,0.005096947159495603,0.0007224070712613225,0.022280854538212515,0.0017002828049894805,0.022189660084185433,0.0004862844990908428,0.032957432674763955,0.006243514203793677,0.025956657762485166,0.005997361052248732,0.022292960537695233,0.005182546456191684,0.0222828472921712
11,0.2,0.00020695076013540196,0.001566761908858385,0.00017957709438421243,0.001566761908858385,0.00018657906621375817,0.0016251420534555041,0.00030343503781200365,0.0015121691906640087,0.00026485646708724985,0.0015298775351199024,0.0009619145391524281,0.0015298775351199024,0.001031066591551828,0.0015298775351199024,0.001040309179832862,0.0015298775351198952,0.00014828778815647673,0.001761447871921762,0.0005864484544378657,0.0017707128264460004,0.0005267012129939161,0.001688210556870205,0.0011713779009113147,0.001688210556870205,0.0012206771198813486,0.0016882105568701924,0.0013150709802521772,0.001688210556870205,0.0002961476916954155,0.0017546357087046506,0.0003397421363203258,0.0024885177959856324,0.0003756464552065919,0.0034169009743718693,0.00038714434064786985,0.004267622507462614,0.0003657048445397099,0.00510100429186956,0.00036598346876092397,0.005887316584026805,0.0012819203620042354,0.00280604956679468,0.0008294223681671349,0.005867312577418594,0.0011359420054028267,0.003731158755251534,0.0009077569957073789,0.004015985104825563,0.0008774337629317258,0.014007441011331362,0.001432477359506757,0.013950981674207849,0.0006744432599878318,0.03240733271405125,0.006397416961334625,0.027761281784333663,0.006083417569955288,0.024939168081911173,0.0056759224604786005,0.024939811113645287
12,0.217,0.0002860605697761847,0.0030953288775497773,0.00024775047946784057,0.0030953288775497773,0.00022454076191493646,0.0031120151055093067,0.0005973280779589634,0.0030989932343795023,0.0005466902906184201,0.0030774076992891907,0.0016845794616815251,0.0030774076992891907,0.0018482338291163415,0.0030774076992892015,0.0017262953514366687,0.0030774076992892015,0.00029368882987370834,0.0031256981960236054,0.0006486818503795491,0.0031080785518050823,0.0005975775122256746,0.003114712200541613,0.0017300113629949427,0.003114712200541613,0.0018929652159581226,0.0031147122005416037,0.0017774082065629632,0.0031147122005416006,0.0003475086585807581,0.003418330235038637,0.0004283519889904521,0.004073250866137596,0.0004895949641095204,0.004867878961896834,0.0005089318752329755,0.0056728387118872865,0.00047778596956631774,0.0065278038590084846,0.0005128595409465594,0.007363468075996165,0.0007145952813041429,0.003894179213170821,0.0009867914464750235,0.0073592412342705265,0.001199330379668061,0.0030987438230867925,0.0010140101951363516,0.0046865348586398355,0.000993016479866872,0.007486123659219093,0.0013175222989205396,0.007478159135340128,0.001041942995631039,0.028546408869555496,0.005998863059866128,0.02760190850603503,0.005591888187852494,0.028744890060307907,0.00575697258063842,0.02874845504258417
13,0.233,9.349547519007308e-05,0.0009530273388582863,9.533916700777494e-05,0.0009530273388582863,8.814842925099484e-05,0.0009311298511239485,0.00042841089265250405,0.0009378044313513358,0.0003906064845071517,0.0009223648353354114,0.0006331947869041655,0.0009223648353354114,0.000625617938370832,0.0009223648353354114,0.0007509167715979158,0.0009223648353354457,0.00014292223207365903,0.0009897050592746165,0.0004851272687906422,0.0009871094196380512,0.0004457424482779552,0.00098631591585095,0.0006652630249141384,0.00098631591585095,0.000650410092568682,0.00098631591585095,0.000795127940224907,0.0009863159158509042,0.0001314390647962591,0.0007392458103023813,0.00014592876551013944,0.0016697880930220618,0.00016079849013820184,0.002781935323701775,0.00016433804367260255,0.003720280909046876,0.00014843016689420696,0.004596943814780817,0.00013491557959945645,0.005408139521636547,0.0009653115225545509,0.0022115718372942325,0.0006359999455877296,0.005432594911824324,0.0008878217193520164,0.0013759389858015894,0.0008926743030074587,3.1376199550137835,0.0008672799052227847,0.007311041734056046,0.001206026561944532,0.007302958693492832,0.0007034433716503474,0.027522452837194268,0.005556619817579893,0.027413773542659805,0.005220264014995804,0.02561374914145559,0.005837820648676025,0.025614586392463213
14,0.25,0.0001952649623903598,0.00196634029639426,0.00018684289870123894,0.00196634029639426,0.00021571761045208556,0.0019866066682432807,0.0004428121248881186,0.0020104912222310613,0.0004148216064986748,0.002010415263738286,0.0008501125766634445,0.002010415263738286,0.0009600238767561648,0.0020104152637382515,0.0008274707975475767,0.0020104152637382827,0.00020733692160907158,0.0019964797496924112,0.00027267171175542965,0.0019906027147965966,0.0002647321108950147,0.0020127759139332733,0.0006431974218854669,0.0020127759139332733,0.0007674970659559988,0.002012775913933248,0.0005570660637438454,0.00201277591393324,0.00016739542395778043,0.0013070690561624973,0.00019168173900375204,0.0009307473035553241,0.00020806471031776415,0.0012311113396194166,0.0002160174992111999,0.0019621925196277113,0.00022197854481140287,0.002748484186217723,0.000298796734616245,0.0034690132981875193,0.0014386848415386163,0.003087433597441856,0.0003240873367449315,0.003630215060259394,0.0006188976508356615,0.0030120701970186006,0.0009128054760846923,3.136097652304447,0.0009007468004342948,0.00825128520761354,0.0014221788985058163,0.008242106676300685,0.00038853266743835515,0.02742496085899159,0.005222110656354919,0.027297517158745194,0.004980551607965298,0.02308555760113196,0.005907693047144122,0.023076949695894664
15,0.267,6.469753047359447e-05,0.0006918164858208686,6.77738069270118e-05,0.0006918164858208686,0.00013548118432535135,0.0006555175341956084,0.00026440457843978705,0.0006380588971876575,0.0002476927492385143,0.0006480704710346422,0.0003403075202179058,0.0006480704710346422,0.00035669134614307364,0.0006480704710346422,0.00036704319386264436,0.0006480704710346783,9.940661692955923e-05,0.0006142408136772364,9.014827239956965e-05,0.000603936490105797,8.414751575209009e-05,0.0006228727768798565,0.00017118996220433395,0.0006228727768798565,0.00019458527129091112,0.0006228727768798565,0.0001628302169129499,0.0006228727768798129,8.295903884301746e-05,0.0014067480422291529,7.264690249276613e-05,0.0022301319593986723,6.849349666432651e-05,0.0030918523966177885,6.841967319086008e-05,0.0038171257181487273,7.04392261367936e-05,0.0044874486632409715,0.00012188180220466934,0.005097947175621567,0.002453382476655723,0.004865942917856111,0.0005299878485798522,0.0051872249061736195,0.0007608892179497823,0.004602020978247039,0.0009850209024313368,0.007238477578602248,0.0009881988822959353,0.0061410042615327445,0.0016442452192641035,0.006148385819066203,0.0007510562984433942,0.023330386861384854,0.004907508713910623,0.025735896918123734,0.004703403038102342,0.02152611829549894,0.00583040388039361,0.021516716703055473
16,0.283,0.00017462613284974937,0.0007954234502223825,0.00017226746424764145,0.0007954234502223825,0.0002283252045070212,0.0008279904751808844,0.00021959790525181668,0.0007374339449938515,0.00021275031735517395,0.0007483583866000327,0.0004961272756072497,0.0007483583866000327,0.0005355643211700136,0.0007483583866000425,0.0005076533987880687,0.0007483583866000327,0.0001874198465265193,0.000819398044252813,0.00032781860947852365,0.0007889261440568477,0.00030660704997961607,0.0007275606927605617,0.0005608380814716941,0.0007275606927605617,0.0005925170888101344,0.0007275606927605759,0.0005988154879321067,0.0007275606927605759,0.0002023818907346475,0.0009488561416773797,0.00019785219206183683,0.0018523139086528374,0.00019496513623279375,0.0029206336775810964,0.000195766033322228,0.0038718639310421654,0.00020584731433600264,0.004764776452487274,0.0002965887100937292,0.0055732805549446604,0.003126895395663548,0.00559870548838066,0.0005144923529701302,0.005767697778980807,0.0007057708246759605,0.004454562489820512,0.0006533214816350059,0.006292230054717536,0.0006575756487246539,0.004672100093117685,0.001298249048339586,0.004685151871559569,0.000892822519955106,0.023971975971333527,0.005082565599225755,0.02689500397889473,0.004968568270973153,0.023462064788683755,0.006077483429450138,0.02344974857727794
17,0.3,0.00025459428391842265,0.001624185753150158,0.0002430480255529477,0.001624185753150158,0.00037255250616144696,0.0017201288556290082,0.00029345220460137006,0.0015668017903637272,0.00028685667107067276,0.001581792808156885,0.0008898562970603252,0.001581792808156885,0.0009843810028757076,0.001581792808156885,0.0008839206395480851,0.0015817928081568997,0.00023100060991198743,0.0017094753471906935,0.0005070556284820556,0.001665790167910563,0.00046560755358924903,0.0015486838732644231,0.0010062353557037825,0.0015486838732644231,0.0010838090588570315,0.001548683873264441,0.001059385796347111,0.0015486838732644231,0.00031576793034075734,0.0012336516366011929,0.00032411826860733085,0.0013315554028839297,0.0003337891375524061,0.0019628257239322983,0.00034108150962893754,0.0027909390111083253,0.00034922211771448415,0.003622708004799789,0.0004571597832463122,0.004362317944310817,0.003668349898107053,0.006033131267158128,0.0003634706031999775,0.004660577772114648,0.00034998090574023125,0.004939587496248289,0.00046595041521985163,0.005561431036731301,0.0004452518689912129,0.005077898043700573,0.0008635866450132494,0.005103621264164283,0.0009237689137696935,0.02703868582914683,0.005612652494064263,0.029826022777088464,0.005557182523446486,0.028296412040821905,0.006538031510630605,0.02827753373865108
18,0.317,0.00026947360162109897,0.0009255052407163074,0.0002548814510609913,0.0009255052407163074,0.0002935800913994602,0.0008193621093354961,0.0001766141555369526,0.0007986598161936184,0.0001570411307592745,0.0008138339208554081,0.00046651302095621777,0.0008138339208554081,0.0005006877828361711,0.0008138339208554081,0.0005110451898561083,0.0008138339208554081,0.0003124171432731284,0.0008047262669081241,0.00010471696647592473,0.0007740568132843189,9.679472098284029e-05,0.0008209133964232933,0.0003987327026395504,0.0008209133964232933,0.00043350010254623053,0.0008209133964233111,0.00043040628745747925,0.0008209133964233111,0.00035744067897105326,0.0011959371392280711,0.0003643474465520436,0.0016508582034252509,0.00037786138001771544,0.0022425448445547898,0.00039635466987308275,0.0027938981686292546,0.00041374608987112063,0.0033039822711112073,0.0004077404488622174,0.0037518176716218273,0.004039087131535148,0.00689560700144966,0.0005188191067131625,0.003927093667020596,0.00040639808577758575,0.0058640151589669474,0.0007540510097793068,0.00513626707787192,0.0006905540372519836,0.009936851343615055,0.0007280603701642492,0.00996007165388268,0.0010873455923062752,0.02601861018134223,0.005926986158731664,0.03015306781013435,0.005796352087373758,0.027090448090620972,0.006997879018288745,0.027073745892899972
19,0.333,0.0002807427645999717,0.0012617220778373902,0.0002616235634577519,0.0012617220778373902,0.0002418785874583114,0.001076448399564345,0.00021176093675280146,0.0011637361530572382,0.00017353297822150483,0.0011462659018700511,0.0005718311817808244,0.0011462659018700511,0.0006130064263000254,0.0011462659018700511,0.0006393610143913019,0.001146265901870055,0.0003473624396006436,0.0010894004001684766,0.00012181330572885495,0.0010803613441082143,0.00011527485074062113,0.001198261347291542,0.0005478515962473997,0.001198261347291542,0.0006025821971495039,0.0011982613472915533,0.0005765088298457927,0.0011982613472915533,0.0003775245012349024,0.0014555103826110805,0.00039327535832810667,0.0017676054300550547,0.0004154619604661476,0.0022135202204936694,0.00044183599296604886,0.002635833005108882,0.0004633724020274912,0.0030254505740696085,0.0004156504698101591,0.003369217682060492,0.0035234026716958727,0.006438352412271754,0.0005807972072272564,0.0035070459965059627,0.0005586440284712598,0.006782582334030048,0.0012369846244001295,0.005316291480911708,0.0011568088596410028,0.012834768007729,0.0013866919166830836,0.012855287346096974,0.001133086569157713,0.025359812665242832,0.006106595977592521,0.031023894923632406,0.0058818270890836286,0.027234514704225776,0.0075091664254981275,0.027222840205233852
20,0.35,0.00023994242613906621,0.002267367641903214,0.00021173731286133017,0.002267367641903214,9.175926017054547e-05,0.002078701211571463,0.0006154175373626298,0.0022415155195964144,0.0005518349057651027,0.002222071957055108,0.0011944412869520735,0.002222071957055108,0.001278606290498607,0.0022220719570551608,0.0012958947510093605,0.0022220719570551608,0.0003495665342392154,0.0020831025546086492,0.00014832844136962431,0.0020908638495950984,0.0001266825197266645,0.0022743982326481685,0.0009482960977759016,0.0022743982326481685,0.0010576279358931165,0.0022743982326481685,0.0009632360284704102,0.0022743982326481633,0.0003434745455968328,0.002470673825071565,0.0003796924575704009,0.0027371124806035477,0.00042015461118938085,0.003096585563733727,0.0004591112579726514,0.0034355415752458916,0.0004840598490637904,0.0037597026129423516,0.000403643456722854,0.004061713808636112,0.0028876668263920972,0.0068920199863679674,0.0006813340006434721,0.004147549178625401,0.0007141695388985079,0.008518082154486146,0.0015095958942281634,0.006280471275294161,0.0014188329804245593,0.017172682379161572,0.0017779953590249724,0.017185573569897073,0.0012729567860405339,0.023345338179027203,0.005953788423342224,0.03141222487839828,0.005595838546839761,0.02874278284042399,0.0078622530786679,0.028740685261322244
21,0.367,0.00017932345283767223,0.0008784596543464393,0.00016802309764610187,0.0008784596543464393,0.00018297037501204748,0.0007459990189811615,0.00019343396856100274,0.000826442609947187,0.000167567487198497,0.0008031895431382604,0.0004703911566820929,0.0008031895431382604,0.0004962328305292277,0.0008031895431382604,0.000522418751288136,0.0008031895431382647,0.00024742789522065584,0.0007603539750248022,0.00019163829570758222,0.0007582971355356861,0.00017717050238151617,0.0008423279573731965,0.0004948131821639403,0.0008423279573731965,0.0005294413037946501,0.0008423279573731965,0.0005286366211338353,0.0008423279573731965,0.00025246230618053693,0.0010952156047002667,0.00025914794668127205,0.0015066524509480628,0.00027254517631596634,0.002121570812114693,0.0002916206625020589,0.0027075778107563666,0.00030880668977181146,0.0032352573433043767,0.0002919867189994514,0.003685035002345671,0.0014782618988201481,0.00415115222532004,0.0005190470118311253,0.0038461724583402314,0.000654023498964346,0.007749872894181578,0.001521421840119217,0.00451893443808974,0.0014587133039738666,0.011726220943221496,0.0018463282619404617,0.01173695981201693,0.0010558238991795973,0.02279481680079128,0.005632420905110979,0.03241606194763714,0.0052768405198126535,0.029666899146034494,0.008031323256127371,0.02966457332241925
